episode,timestep,reward
16259,2840000,24.925
16267,2842500,35.1625
16276,2845000,29.2722
16287,2847500,20.8455
16296,2850000,35.0778
16304,2852500,35.3687
16312,2855000,35.175
16321,2857500,35.3444
16329,2860000,35.125
16337,2862500,34.9125
16347,2865000,29.83
16357,2867500,25.08
16366,2870000,29.3056
16375,2872500,29.1444
16383,2875000,35.3375
16393,2877500,29.975
16401,2880000,35.2062
16410,2882500,30.7889
16419,2885000,28.8833
16427,2887500,34.5437
16437,2890000,24.265
16446,2892500,34.4611
16454,2895000,34.0437
16463,2897500,30.7278
16472,2900000,28.9889
16480,2902500,34.5375
16489,2905000,28.8333
16498,2907500,34.6833
16507,2910000,28.9
16515,2912500,34.7187
16524,2915000,34.25
16532,2917500,34.1312
16540,2920000,34.2875
16549,2922500,34.2667
16557,2925000,34.1375
16565,2927500,34.1125
16574,2930000,34.3389
16582,2932500,34.3187
16590,2935000,34.5125
16600,2937500,24.195
16610,2940000,29.03
16619,2942500,28.8333
16627,2945000,34.1
16636,2947500,34.3333
16644,2950000,34.5062
16652,2952500,34.3062
16661,2955000,34.8722
16669,2957500,34.65
16678,2960000,28.7167
16686,2962500,34.1125
16695,2965000,33.9667
16703,2967500,33.9875
16712,2970000,28.6333
16721,2972500,34.6944
16730,2975000,28.7944
16738,2977500,34.9125
16747,2980000,35.0167
16755,2982500,34.7875
16763,2985000,34.6937
16772,2987500,34.65
16780,2990000,34.825
16789,2992500,28.9667
16799,2995000,24.525
16809,2997500,23.43
16818,3000000,30.5667
16826,3002500,34.9937
16836,3005000,30.0
16844,3007500,35.6687
